place_id,place_name,review_id,rating,review_text,published_at,published_at_date,response_from_owner_text,response_from_owner_ago,response_from_owner_date,review_likes_count,total_number_of_reviews_by_reviewer,total_number_of_photos_by_reviewer,is_local_guide,review_translated_text,response_from_owner_translated_text
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUNrajdXclVBEAE,4,,5 years ago,2019-08-04 20:25:18.123598,,,,0,39,71,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUNremRDaXdRRRAB,5,"Saya suka.,",5 years ago,2019-08-04 20:25:18.125509,,,,0,10,16,True,"I like.,",
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUNralpYUzNRRRAB,5,,5 years ago,2019-08-04 20:25:18.128046,,,,0,56,90,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUNrb2RlOFlnEAE,5,,5 years ago,2019-08-04 20:25:18.130293,,,,0,1,,False,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUNrN3A3YkxREAE,5,Jl RE Martadinata Tasikmalaya,5 years ago,2019-08-04 20:25:18.132073,,,,0,95,120,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUNrdHFfbHpRRRAB,5,Good,5 years ago,2019-08-04 20:25:18.134228,,,,1,35,927,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUNrMnFQNi1BRRAB,5,Pertama kali k pol Primajasa di antar keluarga..,5 years ago,2019-08-04 20:25:18.136205,,,,1,52,132,True,First time with Primajasa police among family...,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSURFX2Rqbkl3EAE,4,Strategis,5 years ago,2019-08-04 20:25:18.683736,,,,0,232,145,True,Strategic,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSURFeGViV2NREAE,4,Bagus,5 years ago,2019-08-04 20:25:18.686043,,,,0,83,157,True,Good,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSURFc2REQVBREAE,4,Tempat untuk naik bus Primajasa ke berbagai jurusan,5 years ago,2019-08-04 20:25:18.688223,,,,0,39,65,True,Place to take Primajasa buses to various directions,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSURFeHRxc2VnEAE,5,Nyaman..bisanya jg teratur jadwalnya..nyaman pokonya,5 years ago,2019-08-04 20:25:18.690373,,,,0,205,6,True,Its comfortable..you usually have a regular schedule..its really comfortable,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSURFaHFQOHFnRRAB,3,,5 years ago,2019-08-04 20:25:18.692494,,,,0,12,,False,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSURFaHRiVFZBEAE,5,,5 years ago,2019-08-04 20:25:18.694210,,,,0,4,,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSURFaHRDUjRBRRAB,4,,5 years ago,2019-08-04 20:25:18.695981,,,,0,32,66,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSURFMnIzb29RRRAB,4,Cepat sampai tujuan,5 years ago,2019-08-04 20:25:18.697730,,,,1,197,114,True,Get to your destination quickly,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSURFMU1DeVRREAE,4,,5 years ago,2019-08-04 20:25:18.699830,,,,0,1,5,False,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUNFLS1UaEVBEAE,5,,5 years ago,2019-08-04 20:25:18.701508,,,,0,310,17,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUNFczhMZ2JREAE,4,Penuhhh bgt pas arus balik mudikkk,5 years ago,2019-08-04 20:25:19.259020,,,,0,298,763,True,It was really full when the flow returned home,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUNFX2ZmU3JnRRAB,5,Akses nya sangat mudah menuju pusat kota Jakarta atau daerah daerah penyangga di Ibukota,5 years ago,2019-08-04 20:25:19.261286,,,,0,17,407,True,Access is very easy to downtown Jakarta or buffer areas in the capital,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUNFbmRxNkJREAE,5,,5 years ago,2019-08-04 20:25:19.263563,,,,0,,,,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUNFa3BpbXhnRRAB,5,Nice..,5 years ago,2019-08-04 20:25:19.265109,,,,0,64,8,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUNFNHNlQkJREAE,4,,5 years ago,2019-08-04 20:25:19.267019,,,,0,22,41,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUNZa2JtQmhBRRAB,5,"Pool yg strategis, mudah di jangkau",5 years ago,2019-08-04 20:25:19.268698,,,,0,23,4,True,"Strategic pool, easy to reach",
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUNFb3BLLWtRRRAB,2,,5 years ago,2019-08-04 20:25:19.270821,,,,0,1,1,False,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUNFa0tQM0d3EAE,5,,5 years ago,2019-08-04 20:25:19.272443,,,,0,4,25,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUQ0My16MEF3EAE,4,,5 years ago,2019-08-04 20:25:19.274141,,,,0,4,,False,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUQ0ai1EcWhRRRAB,5,Ramai dan banyak yg pake jasa nya,5 years ago,2019-08-04 20:25:19.275723,,,,0,73,27,True,Its busy and many people use its services,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUQ0cF9tZV9BRRAB,2,,5 years ago,2019-08-04 20:25:19.847643,,,,0,15,45,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUQ0aDl2bUN3EAE,5,You can watch TV,5 years ago,2019-08-04 20:25:19.849440,,,,0,350,289,True,Enakeun tiasa nonton tv,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUQ0LTRhS3hnRRAB,4,,5 years ago,2019-08-04 20:25:19.851558,,,,0,5,20,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSURJbnI2dDFRRRAB,5,"Bisa beli popmie dan bisa seduh sendiri ada air panasnya, cuma 5rb  , ini cukup penting bagiku",5 years ago,2019-08-04 20:25:19.853223,,,,1,23,33,True,"You can buy popmie and you can brew it yourself with hot water, only 5 thousand  , this is quite important for me",
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSURZc08tcTZBRRAB,5,Pemberhentian bus,5 years ago,2019-08-04 20:25:19.855365,,,,0,113,340,True,Bus stop,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUQ0aGEtMEJ3EAE,5,,5 years ago,2019-08-04 20:25:19.857448,,,,0,10,81,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUQ0cHJEbVpnEAE,4,,5 years ago,2019-08-04 20:25:19.859121,,,,0,364,984,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUQ0cXU3WHhRRRAB,5,Okelah buat mudikk,5 years ago,2019-08-04 20:25:19.860906,,,,0,29,3,True,OK for going home,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUQ0Z3Z5a0dnEAE,3,,5 years ago,2019-08-04 20:25:19.863078,,,,0,13,29,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUQ0N0lhbmd3RRAB,3,,5 years ago,2019-08-04 20:25:19.864747,,,,0,10,84,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUQ0cE52aldnEAE,5,,5 years ago,2019-08-04 20:25:20.446186,,,,0,1,6,False,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUQ0aFBQVXdRRRAB,5,Siipp,5 years ago,2019-08-04 20:25:20.447924,,,,0,297,123,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUQ0c0w3cl9nRRAB,3,,5 years ago,2019-08-04 20:25:20.449840,,,,0,39,25,False,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUQ0c0tLNkp3EAE,4,Berangkat... Ke semua tujuan.,5 years ago,2019-08-04 20:25:20.451490,,,,0,337,15,True,Depart... To all destinations.,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUQ0NEpELU9REAE,1,Bus nya enak cuman aroma dari blower ac nya yg kecium bau gosong entah apa yang rusak tapi perjalanan saya dari jam 2 sore sampe jam 10 malam jurusan tasik lb.bulus itu bau ga hilang2 mohon di perbaiki takut ada yg asma kasihan terima kasih,5 years ago,2019-08-04 20:25:20.453674,,,,0,25,221,True,"The bus is nice but the smell from the AC blower smells burnt, I dont know what was damaged, but my trip was from 2pm to 10pm heading to Lake Lb. The smell wont go away, please fix it, Im afraid someone has asthma, sorry, thank you.",
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUM0MS15aGRREAE,3,Bagus,5 years ago,2019-08-04 20:25:20.455801,,,,0,103,154,True,Good,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUM0bDZUdC1nRRAB,2,alangkah baiknya kalau mau mudik pesan tiket dulu aja,5 years ago,2019-08-04 20:25:20.457945,,,,0,41,59,True,"It would be better if you want to go home, just book a ticket first",
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUM0MjR2eTl3RRAB,5,,5 years ago,2019-08-04 20:25:20.460126,,,,0,51,327,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUM0NjhTZlFBEAE,5,Untuk ruang tunggu bagus di perluas..untuk toilet bikinlah gratis.,5 years ago,2019-08-04 20:25:20.461941,,,,0,77,903,True,"For a good waiting room, expand it... make it free for the toilet.",
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUM0dWRyUGRREAE,4,"lokasi mudah diakses, tempat tunggu penumpang nyaman, petugas ramah dan siap membantu",5 years ago,2019-08-04 20:25:20.464042,,,,0,107,149,True,"the location is easy to access, the passenger waiting area is comfortable, the officers are friendly and ready to help",
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUM0dzdpR29nRRAB,5,"Pool bis primajasa, bagus banyak kota tujuan",5 years ago,2019-08-04 20:25:21.031911,,,,0,21,3,True,"Primajasa bus pool, good for many destination cities",
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUM0N1lPYTV3RRAB,4,,5 years ago,2019-08-04 20:25:21.034162,,,,0,42,74,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUM0N2FuUFRnEAE,5,,5 years ago,2019-08-04 20:25:21.035874,,,,0,6,11,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUM0dGJQX3ZnRRAB,5,24 jam..,5 years ago,2019-08-04 20:25:21.037614,,,,0,20,1,True,24 hours..,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUM0dFpQQlFBEAE,3,,5 years ago,2019-08-04 20:25:21.039724,,,,0,4,,False,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUM0eGF5SnN3RRAB,5,,5 years ago,2019-08-04 20:25:21.041314,,,,0,,,,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUM0aFotUG1RRRAB,1,,5 years ago,2019-08-04 20:25:21.042879,,,,0,,,,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUM0aGZ2QW9nRRAB,5,"Pool yang berdekatan dengan pool Budiman ini bisa jadi alternatif karena belum menerapkan seratus persen online ticketing, jadi lebih praktis saat akan mendadak bepergian. Relatif tepat waktu, bahkan jika sudah penuh sebelum jadwal keberangkatan, akan segera diberangkatkan. Jurusan yang terpantau tersedia adalah ke cililitan, kp rambutan, lebak bulus, bekasi.",5 years ago,2019-08-04 20:25:21.044531,,,,2,203,76,True,"This pool, which is adjacent to the Budiman pool, could be an alternative because it has not yet implemented one hundred percent online ticketing, so it is more practical when suddenly traveling. Relatively on time, even if it is full before the scheduled departure, it will depart immediately. The courses that are observed to be available are Cililitan, KP Rambutan, Lebak Bulus, Bekasi.",
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUM0LWEtVzBnRRAB,5,Disinilah tempat ku melaju ke jakarta,5 years ago,2019-08-04 20:25:21.046616,,,,1,75,188,True,This is where I drove to Jakarta,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUM0LWVxUWh3RRAB,5,,5 years ago,2019-08-04 20:25:21.048734,,,,0,5,24,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUM0MlpXVGd3RRAB,5,,5 years ago,2019-08-04 20:25:21.838343,,,,0,60,125,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUM0Nll2OFl3EAE,1,,5 years ago,2019-08-04 20:25:21.840340,,,,0,2,4,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUM0NmE3ZDF3RRAB,4,,5 years ago,2019-08-04 20:25:21.842076,,,,0,14,44,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUM0NmFiNkNnEAE,4,,5 years ago,2019-08-04 20:25:21.843823,,,,0,5,1,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUM0NmFLQzJ3RRAB,4,,5 years ago,2019-08-04 20:25:21.845552,,,,0,2,1,False,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUM0eWFmbTN3RRAB,5,,5 years ago,2019-08-04 20:25:21.847195,,,,0,6,1,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUM0eWMyWFpREAE,1,,5 years ago,2019-08-04 20:25:21.848882,,,,0,1,3,False,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUM0OFlDa1NREAE,5,,5 years ago,2019-08-04 20:25:21.850518,,,,0,16,,False,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUM0c2VuajFBRRAB,5,,5 years ago,2019-08-04 20:25:21.852125,,,,0,,,,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUM0c1ltV3NBRRAB,5,,5 years ago,2019-08-04 20:25:21.853705,,,,0,335,1716,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUM0MFpfdXl3RRAB,5,Primajasa fast bus. Comfortable bus,5 years ago,2019-08-04 20:25:22.410813,,,,1,2,2,False,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUM0MGVfeFRREAE,4,Mudah di temukan.karna di pinggir jalan raya.,5 years ago,2019-08-04 20:25:22.413189,,,,0,13,12,False,Easy to find because its on the side of the main road.,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUM0NFpYd0hREAE,5,,5 years ago,2019-08-04 20:25:22.415609,,,,0,17,5,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUM0NGZLZEZREAE,5,,5 years ago,2019-08-04 20:25:22.417527,,,,0,4,106,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUM0Z2VibmNBEAE,2,Kurang bersih,5 years ago,2019-08-04 20:25:22.419409,,,,0,78,44,True,Not clean enough,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUM0X3RtUzZnRRAB,5,,5 years ago,2019-08-04 20:25:22.421780,,,,0,6,,False,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUM0X3NudE5REAE,5,Nyaman,5 years ago,2019-08-04 20:25:22.423484,,,,0,14,22,True,Comfortable,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUM0X3ZUaEdnEAE,5,,5 years ago,2019-08-04 20:25:22.425659,,,,0,5,,False,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUM0N3FQNVVnEAE,5,Luas,5 years ago,2019-08-04 20:25:22.427545,,,,0,23,59,True,Wide,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUM0cnZuMzdBRRAB,4,"Pool primajasa yg siap sedia menampung para pemudik dari dan menuju ke berbagai daerah seperti tasik - lebak bulus, tasik-kampung rambutan dsb",5 years ago,2019-08-04 20:25:22.429970,,,,0,70,76,True,"Primajasa pool which is ready to accommodate travelers to and from various areas such as Tasik - Lebak Bulus, Tasik-Kampung Rambutan etc.",
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUM0enNUMy1RRRAB,5,,5 years ago,2019-08-04 20:25:23.038275,,,,0,16,23,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUM0NnVPQXFRRRAB,5,Karena kl mau bepergian dekat dgn rumah sy,5 years ago,2019-08-04 20:25:23.040067,,,,0,6,2,False,Because if you want to travel close to my house,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUM0X01qckxREAE,5,Bis transit langganan kalo mudik. Pool nya cukup nyaman,5 years ago,2019-08-04 20:25:23.042149,,,,0,42,30,True,Regular transit bus when going home. The pool is quite comfortable,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUM0dWZqaGlRRRAB,5,,5 years ago,2019-08-04 20:25:23.044348,,,,0,5,6,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUM0ek9YdFVBEAE,5,Fasilitas lengkap,5 years ago,2019-08-04 20:25:23.046067,,,,0,21,1,True,Complete facilities,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUM0MUtEdmNBEAE,5,Alternatif kalo Budiman nggak ada.,5 years ago,2019-08-04 20:25:23.048294,,,,0,194,73,True,Alternative if Budiman is not available.,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSUM0NUpTdWFBEAE,5,,5 years ago,2019-08-04 20:25:23.050422,,,,0,5,,False,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUM0bU1TOTJRRRAB,4,bus andalan tasik selain budiman,5 years ago,2019-08-04 20:25:23.052016,,,,0,136,2,True,Tasiks mainstay bus besides Budiman,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUM0eU9fWHd3RRAB,5,"Nyaman, cepat dan aman di jalan",5 years ago,2019-08-04 20:25:23.054136,,,,0,339,251,True,"Convenient, fast and safe on the road",
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSUM0NE8zaWp3RRAB,5,setrategis dan bersih..,5 years ago,2019-08-04 20:25:23.056240,,,,0,64,50,True,strategic and clean...,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSURZdjZmOFF3EAE,4,,5 years ago,2019-08-04 20:25:23.628690,,,,0,13,1,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSURZajlYM3V3RRAB,5,Solusi mudik asyik,5 years ago,2019-08-04 20:25:23.630758,,,,0,54,66,True,A fun homecoming solution,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSURZaDZQNUVnEAE,4,,5 years ago,2019-08-04 20:25:23.633147,,,,0,11,2,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSURZaDlqRm5RRRAB,1,"Sangat tidak memuasakan .. Kaka , mamah dan anak saya naik bus primajasa jurusan tasik lebak bulus nah kebetulan kaka saya turun untuk wudu itu jiga sudah bilang sama kondekturnya , selang 5 menit pas kaka saya selesai wudu mobil sudah jalan akhirnya kaka saya ketinggalan mobil ,, Mohon diperbaiki lagi pelayanannya kalo begitu bisa merugikan orang lain ...",5 years ago,2019-08-04 20:25:23.635018,,,,0,1,,False,"Very unsatisfying.. Sis, my mother and child took the Primajasa bus heading to Tasik Lebak Bulus, but by chance my sis got off for ablution and I told the conductor, after 5 minutes when my sis had finished my ablutions the car was already on its way, finally my sis missed the car... Please improve the service if it can harm other people...",
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSURZdTktREFnEAE,4,Toilet kurang terawat,5 years ago,2019-08-04 20:25:23.637208,,,,0,62,121,True,The toilet is poorly maintained,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSURZdThIQ0F3EAE,1,"ini titik nya ada yg mindahin,harusnya di sebelah hotel mandalawangi kenapa jadi deket pool budiman?",5 years ago,2019-08-04 20:25:23.639410,,,,0,13,65,True,"This is the point where someone has moved it, it should be next to the Mandalawangi Hotel, why is it near the Budiman Pool?",
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSURZNjZ6cTlRRRAB,3,,5 years ago,2019-08-04 20:25:23.641664,,,,0,18,2,True,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChRDSUhNMG9nS0VJQ0FnSURZcTcwOBAB,5,Sangat menarik,5 years ago,2019-08-04 20:25:23.643731,,,,1,15,8,True,Very interesting,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChZDSUhNMG9nS0VJQ0FnSURZMDQzdUxBEAE,5,Rame,5 years ago,2019-08-04 20:25:23.646100,,,,0,12,,False,,
ChIJ4c6x2MhQby4Rwv5z4w8neKM,Pool Primajasa Tasikmalaya,ChdDSUhNMG9nS0VJQ0FnSURZazdpY2l3RRAB,4,Angkutan antar kota,5 years ago,2019-08-04 20:25:23.647989,,,,0,85,215,True,Intercity transportation,
